,Cr,Ni,Mo,Mn,Si,Nb,Ti,Zr,Ta,V,W,Cu,N,C,B,P,S,Co,Al,Sn,Pb,Solution_treatment_temperature,Solution_treatment_time(s),Water_Quenched_after_s.t.,Air_Quenched_after_s.t.,Grains mm-2,Type of melting,Size of ingot,Product form,Temperature (K),0.2%proof_stress (M Pa),UTS (M Pa),Elongation (%),Area_reduction (%),Comments
1262,17.4,11.35,2.33,1.48,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.01,0.0,0.0,0,0,1348,Na,Na,Na,Na,BEA,Na,Tube,773,121.60246,475.622525,40,Na,
1263,17.4,11.35,2.33,1.48,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.01,0.0,0.0,0,0,1348,Na,Na,Na,Na,BEA,Na,Tube,873,121.60246,442.279915,37.5,Na,
1264,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,253.01157,321.65812,60,Na,
1265,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,202.01699,550.153065,50,Na,
1266,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,423,193.191005,535.44309,45,Na,
1267,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,185.345685,523.67511,42.5,Na,
1268,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,523,168.67438,444.241245,42.5,Na,
1269,17.4,11.65,2.51,1.68,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,163.771055,429.53127,35,Na,
1270,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,242.224255,599.186315,59,Na,
1271,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,129.44778,461.893215,44,Na,
1272,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,125.52512,451.1059,43.5,Na,
1273,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,110.815145,446.202575,50,Na,
1274,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,109.83448,425.60861,47,Na,
1275,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,121.60246,454.047895,39.5,Na,
1276,17.72,12.2,2.75,1.44,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.019,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,126.505785,416.782625,43,Na,
1277,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,333.4261,713.92412,47.5,Na,
1278,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,198.09433,579.573015,40.5,Na,
1279,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,185.345685,566.82437,38,Na,
1280,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,183.384355,564.86304,43,Na,
1281,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,168.67438,531.52043,40.5,Na,
1282,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,163.771055,509.9458,38,Na,
1283,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,157.887065,477.583855,33.5,Na,
1284,16.71,11.67,2.52,1.38,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,163.771055,456.009225,38,Na,
1285,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,310.870805,688.42683,40,Na,
1286,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,203.97832,563.882375,36,Na,
1287,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,175.539035,545.24974,34,Na,
1288,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,163.771055,539.36575,40,Na,
1289,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,153.964405,513.86846,38,Na,
1290,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,154.94507,497.197155,38,Na,
1291,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,146.119085,478.56452,36,Na,
1292,16.52,11.53,2.55,1.42,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,143.17709,443.26058,39,Na,
1293,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,236.340265,564.86304,62,Na,
1294,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,169.655045,478.56452,48,Na,
1295,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,154.94507,461.893215,43,Na,
1296,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,157.887065,454.047895,40,Na,
1297,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,135.33177,441.29925,43,Na,
1298,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,128.467115,401.091985,38,Na,
1299,17.19,12.23,2.39,1.45,0.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.016,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,126.505785,322.638785,46,Na,
1300,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,293,250.069575,550.153065,62,Na,
1301,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,523,174.55837,447.18324,46,Na,
1302,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,573,179.461695,449.14457,42,Na,
1303,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,623,171.616375,452.086565,Na,Na,
1304,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,673,161.809725,443.26058,44,Na,
1305,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,723,163.771055,437.37659,Na,Na,
1306,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,773,134.351105,426.589275,39,Na,
1307,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,823,126.505785,405.014645,43,Na,
1308,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,873,136.312435,389.324005,44,Na,
1309,16.92,11.56,2.58,1.56,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.024,0.0,0.0,0,0,1348,Na,Yes,No,Na,BEA,Na,Tube,923,108.853815,362.84605,41,Na,
1310,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,206.920315,553.09506,67,Na,
1311,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,161.809725,490.3325,53,Na,
1312,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,143.17709,464.83521,47,Na,
1313,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,121.60246,452.086565,46,Na,
1314,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,122.583125,452.086565,48,Na,
1315,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,113.75714,436.395925,48,Na,
1316,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,107.87315,419.72462,47,Na,
1317,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,103.95049,404.03398,45,Na,
1318,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,101.98916,356.96206,46,Na,
1319,16.57,11.21,2.54,1.51,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.027,0.012,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,101.98916,308.909475,52,Na,
1320,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,219.66896,561.921045,64,Na,
1321,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,176.5197,492.29383,52,Na,
1322,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,141.21576,456.009225,49,Na,
1323,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,140.235095,454.047895,45,Na,
1324,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,132.389775,449.14457,44,Na,
1325,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,118.660465,438.357255,45,Na,
1326,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,115.71847,418.743955,46,Na,
1327,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,114.737805,397.169325,55,Na,
1328,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,110.815145,352.058735,59,Na,
1329,16.73,11.39,2.56,1.62,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.026,0.006,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,104.931155,309.89014,69,Na,
1330,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,220.649625,565.843705,61.5,Na,
1331,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,170.63571,494.25516,53,Na,
1332,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,145.13842,456.98989,48.5,Na,
1333,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,132.389775,458.95122,44,Na,
1334,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,127.48645,456.98989,48.5,Na,
1335,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,118.660465,434.434595,43.5,Na,
1336,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,113.75714,415.80196,45.5,Na,
1337,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,112.776475,398.14999,45,Na,
1338,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,106.892485,347.15541,52,Na,
1339,16.8,11.23,2.43,1.45,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.011,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,104.931155,304.00615,53,Na,
1340,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,212.804305,560.94038,61,Na,
1341,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,169.655045,499.158485,51.5,Na,
1342,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,140.235095,462.87388,48.5,Na,
1343,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,112.776475,438.357255,45,Na,
1344,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,109.83448,416.782625,43,Na,
1345,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,107.87315,401.091985,56,Na,
1346,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,107.87315,362.84605,50.5,Na,
1347,16.9,11.45,2.6,1.41,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.03,0.005,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,101.008495,308.909475,52.5,Na,
1348,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,230.456275,578.59235,56,Na,
1349,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,190.24901,513.86846,52,Na,
1350,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,152.98374,469.738535,44.5,Na,
1351,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,140.235095,463.854545,41,Na,
1352,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,136.312435,458.95122,44,Na,
1353,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,123.56379,443.26058,45.5,Na,
1354,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,120.621795,419.72462,45,Na,
1355,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,114.737805,393.246665,46,Na,
1356,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,108.853815,355.981395,51,Na,
1357,16.98,11.17,2.49,1.42,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.017,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,109.83448,361.865385,53.5,Na,
1358,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,207.90098,554.075725,63.5,Na,
1359,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,164.75172,486.40984,53,Na,
1360,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,139.25443,450.125235,49,Na,
1361,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,125.52512,435.41526,45,Na,
1362,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,119.64113,445.22191,45.5,Na,
1363,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,773,113.75714,420.705285,44,Na,
1364,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,823,107.87315,403.053315,50.5,Na,
1365,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,873,102.969825,379.517355,45.5,Na,
1366,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,923,98.0665,337.34876,41,Na,
1367,16.81,11.06,2.45,1.53,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.027,0.009,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,973,100.02783,298.12216,55.5,Na,
1368,16.82,11.13,2.47,1.5,0.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.025,0.01,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,293,200.05566,547.21107,60,Na,
1369,16.82,11.13,2.47,1.5,0.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.025,0.01,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,373,164.75172,490.3325,52,Na,
1370,16.82,11.13,2.47,1.5,0.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.025,0.01,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,473,138.273765,445.22191,48.5,Na,
1371,16.82,11.13,2.47,1.5,0.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.025,0.01,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,573,126.505785,447.18324,45.5,Na,
1372,16.82,11.13,2.47,1.5,0.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.045,0.0,0.025,0.01,0.0,0.0,0,0,1348,Na,No,Yes,Na,BEA,Na,Tube,673,115.71847,438.357255,45.5,Na,
